Entités intégrées;Adresse;Mode d'intégration;Date de clôture;Pourcentage de capital détenu;
;;;;;
A - Mandataire(s) (association de financement ou mandataire financier personne physique);;;;;
AFIR (AFEMA);68 rue du Rocher, 75008 Paris;Intégration Globale;31/12/2022;n.a;
B - Entités concernées;;;;;
;;;;;
comité La Thierache Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité EM La Ferté-Milon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Agglomeration de Laon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ST QUENTIN;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Grand Soissons;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance du Grand Tergnier;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance  Cotterezien;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Bellerive03;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint Pourçain sur Sioule - Gannat Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance - Montluçon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de Moulins et sa région;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vichy;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vallée de l'Ubaye;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CASTELLANE Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint Auban;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Forcalquier-329;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance ! Comité du Pays Dignois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays d'Oraison;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Manosque;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité SISTERON Renaissance POUR MACRON;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Antibes Juan les Pins Biot;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Cagnes-sur-Mer Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité C-Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Cannes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grasse Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Cannet & Mougins Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité MONTS D'AZUR;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Est 06;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Mouans-Sartoux Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nice Centre  Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité NICE Prom';68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Nice Est  Renaissance - L’Ariane- Rassemblement;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nice - La République Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nice Métropole - La transition écologique!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nice Côte d'Azur Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance  pasteur;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pégomas;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Peymeinade Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Roquefort Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Révolution Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Laurent du Var - Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Métropole NCA, secteur Est;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vallauris;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Vence et Pays Vençois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Villeneuve-Loubet;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Annonay-Saint-Félicien-Lamastre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Territoire du Bassin d'Aubenas;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Bourg St Andéol;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Rhône Crussol;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Ardèche du Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vallée du Rhône Centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Territoire du Bassin de Privas !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tournon et environ;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Vallon_Ruoms;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nord-Ardennes Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Charleville-Mézières;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Sedanais Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance en Vouzinois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance - PAYS RETHELOIS et co;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité St GER Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Pays de Mirepoix;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pays de Foix;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pays d'Olmes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Arize Lèze;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pamiers Portes d'Ariège;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Couserans-Pyrénées;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Saverdun - Mazères;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Haute-Ariège;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Val D'Ariège;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Troyes 292;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Troyes avec Macron;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Nord Aube;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Sud Aube;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité du Piemont d'Alaric;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-BRAM;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CARCASSONNE Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
"comité Renaissance CARCASSONNE: ""Renaissance POUR L'AVENIR!""";68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Castel Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Cuxac_d_Aude-;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Lézignan Corbières Minervois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Fitou;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En marcha Périnha;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Gruissan Littoral;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Limoux-Haute Vallée Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LA REPUBLIQUE Renaissance (Renaissance) DE NARBONNE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ouveillan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lou Prat;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance, la France aux Jeunes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance le Lauragais Audois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sallèles d'Aude -Sud Minervois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Trèbes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Plaine de l Orbieu;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nord Aveyron Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Millau-En-marche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité COMITE ALZOU-BASSIN-LOT;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité RODEZ AGGLO;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Jeunes Aveyronnais Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de SAINT AFFRIQUE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Créer l'Avenir avec EM !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Erstein;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Brumath Vendenheim;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Le Kochersberg;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Bruche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Haguenau Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ILLKIRCH;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Mossig;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Lingolsheim / Eurométropole Ouest Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Circonscription de Molsheim;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Vosges du Nord!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Obernai Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité de la Bande Rhénane Nord BRN;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La vallée Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance, Région de Saverne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité EnMarche - Schiltigheim et environs;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Sélestat Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Strasbourg Esplanade Krutenau Conseil des XV;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Strasbourg Centre - Cathédrale;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité K.E.M.   Koenigshoffen - Elsau - Montagne verte;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité MEINAU;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance Comité ORANGERIE WACKEN ROBERTSAU;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Strasbourg Sud (Neudorf/Meinau/Neuhof);68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint Florent;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Force et conviction du Nord-Alsace;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance  Aix-en-Provence;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Arles Fontvieille;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Aubagne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LA REPUBLIQUE Renaissance BOUC BEL AIR-CABRIES;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Nord Alpilles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité du Golfe de Fos;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance SAINTE-VICTOIRE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bassin de Gardanne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Gignac  la Nerthe Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Val de la Touloubre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité LA REPUBLIQUE Renaissance ! ISTRES;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pays de La Ciotat;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Canton Lambesc;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Alpilles-Durance-Trévaresse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Marseille Provence 13;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance MARSEILLE 11/12;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Marseille 13ème 14ème;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité CAPITAINE GÈZE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Marseille Retrouve Le Nord.15, 16, 14, 13eme;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Marseille Renaissance 1er Arrondissement;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Marseille Centre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance pour les 2&3èmes arrondissements de Marseille;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance 4ème et 5ème arr. de Marseille;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance - Marseille 6ème;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Marseille 7;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Marseille 9-10;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Marseille Sud:  8e et 9e;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Martigues;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Allauch, Plan-de-Cuques et alentours;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Auriol - Roquevaire - La Destrousse;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Saintes Maries;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité SMC Renaissance avec Macron;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Salon Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance: Côte Bleue;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Tarascon;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Venellois Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance basse vallée de l'Arc;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Démocrates du Pré-Bocage Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance !  Bayeux Bessin;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Caennais Renaissance!;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Cambremer-42;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Suisse Normande;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ! Cœur de Nacre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Creully Sur Seulles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance- Nord Pays d'Auge;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Dives_Sur_Mer-340;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Falaise-84;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Caen-Sud Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Hérouville Saint-Clair/ Côte de Nacre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Honfleur;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Pont l'Evêque;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Lisieux Pays d'Auge;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Merville Franceville;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Mondeville Cormelles;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité du Pré-Bocage;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Vire et bocage;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Agglomération d’Aurillac Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays de Saint-Flour Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays de Mauriac Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Angouleme;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Barbezieux - Sud Charente;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Aubeterre sur Dronne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance Charente Champagne;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité COGNAC Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance de Soyaux;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité AGORA - Grand Angouleme;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La-République-en-marche-Jarnac-Cognac;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bandiat Tardoire;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance  Ruelle-sur-Touvre;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Saint-Félix Brossac 16480 L'INTERNET POUR TOUS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pays du Ruffécois Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Renaissance CHARENTE BONNIEURE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Gond-Pontouvre / Fléac;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Canton BOIXE et MANSLOIS;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bassin Hte Saintonge;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bassin de la Rochelle;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bassin de Rochefort;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance ROYAN ATLANTIQUE;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Bassin de Saintes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Saint-Amand-Montrond;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
"Le comité ""Bourges Agglomération""";68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Val d'aubois et pays de nérondes;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité SAINT DOULCHARD Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Pays de Vierzon-305;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité 2ème circonscription de la Corrèze;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Tulle-Ussel 1ère circonscription;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Ajaccio Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité AIACCIU Renaissance 7;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La falaise Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Baie d’Ajaccio - EM Méditerranée;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Grand Ajaccio Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité montbardois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Auxonne Pontailler Val de Saône;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Beaune - Sud Cote d'Or;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Is sur tille  2;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Châtillon-sur-Seine;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance Chenôve;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CHEVIGNY Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité DAIX Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Dijon-Place de la Libération Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité En-marche-Darcy-265;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Gaffarel Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Les Démocrates 21 Renaissance.;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Clemenceau Drapeau Maladière;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Acteurs de la société civile;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Erasme Campus;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La plaine Dijonnaise Renaissance;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité COMITE DE GEVREY-CHAMBERTIN;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Citoyens, Citoyennes de Longvic, Fénay et Ouges;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité La République Renaissance Dijon Sud;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Pouilly-en-Auxois;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Renaissance QUETIGNY;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité CAMUS. Renaissance !;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Comité Saint Apo;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
Renaissance comité Saulieu-Semur;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité Auxois-Morvan;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
comité TALANT-Vallée de l'Ouche;68 rue du Rocher, 75008 Paris;Non applicable;31/12/2022;n.a;
